episode,reward
10,4.176584810211262
20,4.392774079658372
30,4.1034082677191
50,4.923423820175069
60,5.4900958484680595
70,5.150800565408153
80,5.970274533316586
90,4.261811498040276
100,4.719611293615021
110,5.447670101509188
120,5.229991888781907
130,4.9127550496574734
140,5.562582593836915
150,5.823909731121597
160,5.0004181542505375
170,4.26541768102075
190,4.9113226391077625
200,5.006814774553372
210,5.750993565624434
220,5.827428901421909
230,4.286924741965897
240,5.405192732375332
250,5.006117639792309
260,4.668339960231463
270,4.5963848114225225
280,4.891460268938047
290,4.790664116205372
300,4.905139824103763
310,5.106322257836321
320,4.803222972898681
330,4.127139032446256
340,4.983962571957467
350,4.3511281901139425
360,5.617497642417489
370,5.116731164004143
380,5.590832423742003
390,5.0406118893813545
400,4.8761470307841455
410,5.487757087462143
420,4.133553072088162
430,5.361811690344654
440,5.543921747605649
450,4.935342249934477
460,5.6243234425873005
470,4.256959205147804
480,5.588294535799274
490,4.552971945424459
500,4.797448042595325
510,4.770717704857537
520,4.840701010333514
530,5.3157040673966724
540,4.3985455408903285
550,5.006687131537081
560,4.399006288160267
570,4.5539889583353
580,4.761521430899785
590,5.141920368996382
600,5.157862986777563
610,5.1282185166512155
620,5.506492436547385
630,5.165867562623647
640,4.977588568209217
650,4.860100713986221
660,5.113174400780217
670,5.465823539388387
680,4.884226681432325
690,4.468228352972879
700,4.857964666327459
710,4.941006100459124
720,5.047816552879693
730,4.802291226037169
740,5.483928117713687
750,5.833873318999015
760,5.14310881657673
770,4.253938636990616
780,4.974601473394748
790,3.9694303738258716
800,4.86483527268262
810,4.975451066220479
820,4.697618663171951
830,4.796484507607594
840,4.963088931541519
850,4.4855821843730554
860,4.643311237301401
870,5.320147630908511
880,5.1777758491945365
890,4.016791796647038
900,5.294317460782503
910,4.851360835117747
920,5.879900235541342
930,4.596859552159661
940,4.7689059618766
950,4.711643408571603
960,4.737304984867058
970,5.421131166475499
980,5.611475918523831
990,4.814882853367703
1000,4.552559944539987
1010,5.017848138515001
1020,4.663734943220977
1030,4.51290702833177
1040,5.405576307120256
1050,5.48227050737136
1060,4.826177200894072
1070,4.6359723419058065
1080,5.773662585894736
1090,5.721171099595696
1100,4.521038533307328
1110,5.528383622068829
1120,5.477545045116188
1130,5.068501061558423
1140,5.0752482726936785
1150,5.236647110965926
1160,5.201279684598461
1170,4.486006400815707
1180,4.916043371507483
1190,5.229504357861977
1200,5.307783294760079
1210,3.9510390044363466
1220,5.2277160821169115
1230,6.250575907366038
1240,5.040069907111862
1250,5.375565510578592
1260,5.220704384906109
1270,4.878172231893765
1280,5.013835199400809
1290,4.384482926272561
1300,4.77146519601868
1310,4.637494086877304
1320,4.350498832542373
1330,5.152127607096423
