episode,reward
20,9.705881344935408
30,10.076243788393528
40,9.079957916732512
50,10.235154419392048
60,9.996538749120155
70,9.223411212716936
80,9.96347206833179
90,9.87272939495585
100,10.28401915578929
110,9.55462158487793
120,9.443041025333503
130,9.65412037996199
140,9.425716188468485
150,9.928202756594706
160,9.74737253856617
170,9.747557643593298
180,10.954828243011747
190,9.901203294492637
200,9.824480622976935
210,9.192543861490451
220,9.52142963518548
230,9.83210422515218
240,10.17272863347908
250,9.891427566509885
260,10.830017022383151
270,9.764158702508105
280,8.801840981749665
290,9.962580643798713
300,10.630302282058443
310,10.978157173365682
320,10.55775299399787
330,9.806258371713932
340,9.378567206113445
350,9.341362524070348
360,9.836024581508884
370,9.28310138436591
380,9.089680591287859
390,10.350342859398683
400,10.108012549941895
410,10.485317479154146
420,9.741598628106168
430,9.104647769181826
440,9.513201638543404
450,9.913489384572436
460,9.922833423333724
470,10.19818764053514
480,9.960922015937657
490,9.989078272087873
500,10.087246163057554
510,9.937133420903107
520,9.93991699053532
530,10.590571980710749
540,10.969621424318094
550,9.510218899041034
560,9.497490512334627
570,9.9990551261261
580,10.023200276822774
590,9.126185133324068
600,9.959976281998939
610,9.48341560923244
620,10.06801952819659
630,9.082995770334312
640,9.676935951631695
650,9.02509505023124
660,10.115680675901329
670,10.383786989581674
680,9.17604369283869
690,9.448268260063935
700,10.227413803973016
710,10.398844090611284
720,9.378186538420689
730,10.257114482443427
740,9.024298949161741
750,10.358055218312883
760,10.656178982282816
770,9.82077523704832
780,10.214031618185283
790,10.539711723103009
800,9.589534801992729
810,10.014194846454124
820,10.975917964768426
830,9.357004183888776
840,9.767562230323719
850,9.385028825498466
860,9.881201407481962
870,9.156088222259749
880,9.435916052911308
890,9.432307665492363
900,10.34240125335798
910,9.24852310953309
920,10.666419303802838
930,10.225865509198853
940,10.749052172824658
960,10.87902658661423
970,10.470559015261763
980,8.449652156798141
990,9.099313748302285
1000,8.925786143828857
1010,9.693913740116606
1020,9.763355160444188
1030,9.739074211474692
1040,9.352131435790922
1050,9.88436326364932
1060,8.798898747321399
1070,10.97186753956783
1080,9.50431374973182
1090,10.530173954216039
1100,9.78114298107627
1110,9.522354196033916
1120,9.36919549631602
1130,9.374648632914191
1140,9.671434064176479
1150,9.946543497285433
1160,9.290125917903465
1170,10.2588799036958
1180,11.012177008318005
