episode,reward
20,5.121498816320264
30,5.17895312423528
40,4.853275109398558
50,5.365437646318707
60,5.409710376772541
70,4.352512140192333
80,4.271589577613366
90,4.917160712665531
100,4.487203033888032
110,5.035304276894274
120,4.694210050456001
130,4.368383792751784
140,5.274850806680285
150,5.454478074505416
160,5.12189647416266
170,5.027638243312117
180,5.337637561820373
190,5.2502298591081304
200,4.57068813898786
210,4.658134872945463
220,4.798765016527215
230,4.631458259081176
240,4.9672145528183576
250,5.03977264950188
260,4.9168053914122805
270,4.646713536130472
280,5.311466746165476
290,5.589885292665938
300,5.027876384523654
310,4.657246958855698
320,5.473881828984466
330,5.13011432956549
340,4.618346311120787
350,5.175685862652857
360,4.533785590427045
370,5.189115623412887
380,4.019761675965125
390,5.324213048924859
400,5.304780440884844
410,4.970588301252509
420,4.84721927043185
430,4.873753379951443
440,5.261088725241632
450,4.298464520143787
460,5.610444169864617
470,4.612721568683371
480,4.395019484273521
490,4.288113042643282
500,4.618291228028616
510,5.064906615204624
520,4.956843201412303
530,4.38766609964308
540,6.270561814095788
550,5.16722015851358
560,4.586931830723465
570,4.505663654755299
580,3.97198501113657
590,4.991355130124569
600,4.814491371012359
610,5.067670726838447
620,4.5817374545814715
630,4.934555818278214
640,4.527797977860604
650,4.50478946431884
660,5.0520694037178995
670,4.150601353544087
680,4.755247185905954
690,5.134867396601923
700,5.364379176654004
710,5.3735049862984905
720,4.99550922956858
730,4.709103875232349
740,5.36836725079184
750,5.104033371811041
760,5.134558554214835
770,4.924429345325463
780,4.7808114957524666
790,5.070587393062667
800,4.9131130256053925
810,4.595679954597725
820,5.0156818117802375
830,5.354449785220177
840,4.926791290248685
850,5.650781461907375
860,4.718830817149035
870,5.874338500354934
880,4.714795639029631
890,5.031994218388164
900,4.936466216238975
910,5.540526051555062
920,4.576087925241985
930,5.681269636476111
940,4.59562770303425
950,4.723841204930311
960,4.721217001402158
970,4.78663226230964
980,5.61066404592353
990,5.334994317731754
1000,5.1718648468581945
1010,5.067830783286474
1020,4.68332247398467
1030,4.291366984666494
1040,5.205970132574079
1050,5.222979830712475
1060,4.748222949370226
1070,5.158727041356066
1080,5.273684765796558
1090,5.019990279234959
1100,4.4075991152529514
1110,4.883364080957223
1120,5.78162277583633
1130,5.644715091174484
1140,4.733554049447504
1150,4.737232426374067
1160,5.33797158453174
1170,4.8232229139608975
1180,5.61897222545357
1190,5.151736960859387
1200,4.867784558086795
1210,5.606380219170877
1220,5.545583439539579
1230,5.376226764753548
1240,4.984518291179377
1250,4.939233337226307
1260,4.718339836935021
1270,4.711899286776528
1280,4.612950438155921
1290,5.202173013270132
1300,4.943359916268574
1310,5.75194916751355
1320,6.358636818399404
1330,5.1330327430740645
1340,4.837136278477476
1350,4.219068669587499
1360,5.79851409175447
1370,5.523267683992142
1380,4.681864406858074
1390,4.656548561779225
1400,5.271310758391564
1410,5.144198577373105
1420,5.255840777484229
1430,5.6611374791926234
1440,5.187354836412472
1450,4.736562069583631
1460,4.933611292790971
1470,5.3444162500346515
1480,5.413164823321583
1490,5.202733269447435
1500,5.692135392700182
1510,6.01724451750129
1520,4.745772105308431
1530,4.876026330530981
1540,5.025002485720377
1550,6.027904861180542
1560,4.752720371150339
1570,5.36173811167667
1580,4.845977968140407
1590,5.758291922237102
1600,5.958484694050153
1610,5.11631432973772
1620,5.2331049761304005
1630,5.416573412494428
1640,5.756484820733354
1650,4.808481642964108
1660,4.173578882417955
1670,4.727123912997733
1680,5.529624610120662
1690,4.72442378165394
1700,5.683434884528621
1710,5.136144184716665
1720,4.618831737767791
1730,6.300038463543332
1740,4.937956056303513
1750,5.181899680416019
1760,5.065010687205261
1770,5.636401557356845
1780,4.792772294797996
1790,5.469724453171146
1800,4.855302014745394
1810,5.439720474097461
1820,5.397101177707423
1830,5.656786114294482
1840,5.166543747879092
1850,4.8651621742447055
1860,5.266922029361944
1870,4.588674875146061
1880,5.882917724134471
1890,5.818627206217179
1900,4.919763251239225
1910,4.948876383386766
1920,3.710309147242608
1930,4.98022509806574
1940,5.39950547510725
1950,4.542031269166001
1960,5.526724362393028
1970,4.701857126242495
1980,5.420336478365506
1990,4.631970039214361
2000,5.407907770441062
2010,4.495617540470473
2020,5.3572546150093
2030,6.300719230847412
2040,6.198219122509959
2050,5.578904772311413
2060,4.550622266078939
2070,4.9905224416931135
2080,5.064530084453456
2090,5.481167922416946
2100,4.376952293078078
2110,4.758406113431942
2120,5.967841757488204
2130,5.102674682334334
2140,5.0121723261939986
2150,5.632627015225587
2160,4.8934977972964795
2170,5.827509143504697
2180,5.333067387790953
2190,5.181163535404416
2200,4.778126559843033
2210,5.61539539144838
2220,5.508546804411981
2230,5.572042984861614
2240,5.174005429386206
2250,5.960677472335476
2260,4.746859041447018
2270,4.997575570649112
2280,4.986666655007789
2290,5.860296236128138
2300,5.552669896473579
2310,5.95082424503187
2320,5.293212581503585
2330,5.86058569554723
2340,5.2218261810291065
2350,5.258600417437936
2360,5.680607133108686
2370,4.947004926158853
2380,4.710524700551037
2390,5.741185176999769
2400,5.299876908090874
2410,5.888279589195322
2420,4.254426328097547
2430,6.366042228373193
2440,5.250473453462302
2450,4.957180359360008
2460,6.127358905439064
2470,6.485323282301178
2480,4.246155974669475
2490,5.155300929123501
2500,5.521562830681001
2510,5.991954077311891
2520,5.3257312268757575
2530,5.266321886647866
2540,5.600693739339002
2550,6.371735738854298
2560,5.986003337458027
2570,5.488872964625434
2580,5.237227870065052
2590,5.872890196637675
2600,5.550115280570707
2610,4.911004987604645
2620,5.089719946988066
2630,4.904979960188404
2640,6.6732172709454805
2650,4.562166959892635
2660,5.676592150646627
2670,5.38141957702007
2680,4.754919567141054
2690,5.088973016144081
2700,4.8996793263759
2710,5.103101531361576
2720,4.952394013531934
2730,4.8069055738869215
2740,5.52388660913414
2750,5.3528113602958
2760,4.8575092603736785
2770,5.60328056381765
2780,6.169080371725449
2790,5.984698527213181
2800,5.049703163363695
2810,5.621027951885354
2820,6.638712256237611
2830,5.467550880241741
2840,5.085784888585796
2850,5.810623959211936
2860,6.662058774035378
2870,5.811957660696962
2880,5.272309248764742
2890,6.129964303911706
2900,5.709574090156831
2910,5.4763017469223785
2920,6.1532791295655445
2930,5.341305243440363
2940,5.745363978178288
2950,6.335837569598873
2960,6.359960780065454
2970,6.257292582391454
2980,5.572373738442471
2990,6.185911372512156
3000,6.638493314589773
3010,5.650839267136773
3020,6.314842444637027
3030,5.27936202223613
3040,6.902303267049879
3050,5.318293686734514
3060,5.954689917675083
3070,6.060602322840362
3080,5.276730358958899
3090,5.83340719612899
3100,5.416400507942551
3110,6.624549271021387
3120,5.716968932359732
3130,5.790497291149428
3140,7.084925333974689
3150,6.669188754174836
3160,6.289135686056606
3170,5.892873497567223
3180,5.31446805469913
3190,7.228501916119597
3200,5.576455526728687
3210,5.665911934170477
3220,6.460490317010899
3230,6.207891698630465
3240,5.742477371112098
3250,5.223049967257014
3260,7.233741523371043
3270,5.659764717177866
3280,5.880424745043983
3290,6.630391515193674
3300,6.604049773942089
3310,6.389830766505514
3320,6.2720175051158265
3330,6.208773215490322
3340,6.666970784579753
3350,5.700252354690186
3370,7.003346203876024
3380,7.111345843471782
3390,5.254773691375263
3400,5.927109011206505
3410,6.114555129334251
3420,7.255065311523144
3430,6.548418087626651
3440,5.056032369261684
3450,6.785025477338125
3460,6.5324432258704705
3470,4.990656811848696
3480,7.04546121937454
3490,6.274840977561248
3500,6.8406204660829
3510,7.331070014122535
3520,6.415603552049868
3530,6.674962895707862
3540,5.924332907528965
3550,5.643824653178897
3560,6.478681845073198
3570,6.410751882395514
3580,4.977326600239375
3590,5.39376105380236
3600,7.025185928613353
3610,5.482827544173446
3620,6.89940192170168
3630,6.271020388134503
3640,6.7587972198851105
3650,7.317465376687517
3660,6.2737427663084135
3670,5.9813175458282455
3680,7.2864488591592
3690,6.377949920788671
3700,6.6438334032787765
3710,7.180556028065819
3720,7.103392439272686
3730,6.465075937969377
3740,6.830637740203511
3750,6.429689201926066
3760,7.200209707039701
3770,6.8377526950586445
3780,4.445206937628866
3790,5.693003818127826
3800,6.70177672378195
3810,6.89992351220376
3820,7.888223357374208
3830,7.156910489461006
3840,5.565488373812098
3850,7.101535164548174
3860,6.308336025020768
3870,7.1284582359035715
3880,6.732537731569394
3890,7.697436590082503
3900,7.842820465473009
3910,7.96826467450948
3920,6.65521458558364
3930,7.155827494582177
3940,7.0514420859452835
3950,7.075976756036888
3960,7.549139314563087
3970,7.14176118064583
3980,7.475878396020027
3990,8.135448634428766
4000,8.008295680564926
4010,7.575421662298543
4020,6.883156074561663
4030,7.094184933996297
4040,6.714105350871011
4050,7.738836748203622
4060,7.984258659734653
4070,7.9800194498055985
4080,7.321224997515271
4090,6.732596282956366
4100,6.397495588189175
4110,6.715789215686395
4120,7.409565823112324
4130,8.08199959481382
4140,7.889775088829631
4150,7.562228265116961
4160,6.870574987109463
4170,7.476385550938527
4180,7.072939598067755
4190,7.767559258065573
4200,7.317127405047313
4210,7.875657188741632
4220,7.232204983064026
4230,8.167549158552214
4240,7.7215890092769905
4250,7.428372841353182
4260,7.435936957227918
4270,7.260590820633002
4280,7.598162895027813
4290,7.5988744936897765
4300,7.4766710558062845
4310,8.04372894448479
4320,6.894283114413098
4330,7.19075177044521
4340,7.485490857418757
4350,7.79366286587606
4360,7.754920884923099
4370,7.285591686157764
4380,8.189020000407075
4390,6.828114662665726
4400,7.263179890869354
4410,8.182362581468041
4420,7.873411513477181
4430,7.802930924166043
4440,8.189020000407075
4450,7.679052560952133
4460,7.908096825585429
4470,7.55476267819794
4480,7.8471432033237205
4490,6.348482398792429
4500,8.061783547754793
4510,8.18158980571928
4520,8.188247224658314
4530,8.188247224658314
4540,8.188247224658314
4550,8.188247224658314
4560,8.188247224658314
4570,8.188247224658314
