episode,reward
10,20,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,320,330,340,350,360,370,380,390,400,410,420,430,440,450,460,470,490,500,510,520,530,540,550,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730,740,750,760,770,780,790,800,810,820,830,840,850,860,870,880,890,900,910,920,930,940,950,960,970,980,990,1000,1010,1020,1030,1040,1050,1060,1070,1080,1090,1100,1110,1120,1130,1140,1150,1160,1170,1180,1190,1200,1210,1220,1230,1240,1250,1260,1270,1280,1290,1300,1310,1320,1330,1340,1350,1360,1370,1380,1390,1400,1410,1420,1430,1440,1450,1460,1470,1480,1490,1500,1510,1520,1530,1540,1550,1560,1570,1580,1590,1600,1610,1620,1630,1640,1650,1660,1670,1680,1690,1700,1710,1720,1730,1740,1750,1760,1770,1780,1790,1800,1810,1820,1830,1840,1850,1860,1870,1880,1890,1900,1910,1920,1930,1940,1950,1960,1970,1980,1990,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,2110,2120,2130,2140,2150,2160,2170,2180,2190,2200,2210,2220,2230,2240,2250,2260,2270,2280,2290,2300,2310,2320,2330,2340,2350,2360,2370,2380,2390,2400,2410,2420,2430,2440,2450,2460,2470,2480,2490
4.795744230594755,4.128159731697111,3.8380957514869034,4.236459254342055,5.225974441855495,5.515070687238766,5.615893118397793,5.438739220834859,5.62498620266556,5.424807804760096,5.404965412824168,5.843534319783982,5.557523611374817,5.158292847244455,4.69648101282452,4.867894010944827,4.720211608828853,5.240966816521843,4.852702402535236,5.253036186536121,4.5318076457805265,5.592087331472224,5.6873739810161705,5.500083291743224,6.0013776526684435,6.138702284612838,5.280390049152344,5.887657937835282,6.132375159598323,5.62925648650764,6.576835386829064,6.058385514409224,6.474748519459032,5.865085798736399,6.768791201497352,6.943589548544031,6.5307548543282845,6.342738797692601,6.265158815796996,6.526923840542136,5.8033139215446115,5.87408867324258,6.657290024834957,6.170844694007733,6.778963161439999,6.835784880542684,6.133737186188779,5.978898835864943,7.206419598024317,7.344306429924156,7.444424129838583,7.686551586939485,7.279611369057115,7.266715274715171,7.418914880272091,7.344203082440263,7.779197634168339,6.659693839782807,6.540843701817981,7.340917145507721,7.589457228070669,7.414046473639633,7.557899963174815,7.77447313415213,7.77447313415213,7.77447313415213,7.719999141533954,7.77447313415213,7.77447313415213,7.77447313415213,7.719999141533954,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.511428512566619,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.596540869198359,7.466479343589308,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.489927646762586,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.429016908149324,7.77447313415213,7.740224887349768,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.3386181520728915,7.596540869198359,7.303911192102246,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.77447313415213,7.289594440562539,7.77447313415213
