episode,reward
10,9.950346191769173
20,9.206587711296358
30,10.991602613955214
40,10.920682868659652
50,10.512950591401967
60,10.489586432496418
70,9.5518966352907
80,10.060603432721313
90,9.539837891698255
100,11.016852712758194
110,10.597011499392124
120,10.4995545116433
130,10.538021397149304
140,10.218588526676495
150,9.528784771761384
160,10.352663379997212
170,10.516500114699683
180,9.866532622236514
190,11.198494322730193
200,10.0596612195914
210,10.194161278109833
220,10.819339839828274
230,11.346432583465
240,10.121473645225644
250,10.619007362620916
260,11.092968977123485
270,10.228187166992745
280,10.792959929041034
290,9.739792362666321
300,10.59018495313439
310,10.14527170217444
320,10.568159018171144
330,11.284051127772168
340,10.410750066378087
350,9.957631026318284
360,9.827499246170436
370,10.154046876487524
380,10.356820570880334
390,10.745058058263862
400,9.574959057006664
410,10.812107713221973
420,9.63103237627456
430,9.659124650956766
440,10.65051816837282
450,9.833460331401762
460,10.224718631766109
470,10.027400657009936
480,10.652677097867512
490,9.751957174927668
500,9.493270286038653
510,10.831701397210733
520,9.03898489231516
530,9.410290921670422
540,10.770577125367087
550,10.376230663551642
560,10.425836070588312
570,9.704017007699687
580,9.8657766731836
590,10.394903310999613
600,9.265921575737465
610,10.084021675621617
620,11.13526469972734
630,10.319833913246285
640,11.66204428946791
650,10.039246365742011
660,9.954823019328064
670,11.395571958590978
680,9.489616155204391
690,10.700917168532884
700,10.020388361147223
710,10.140550872692117
720,9.440102119039722
730,9.989027168710225
740,10.471007142747169
750,10.969030773497066
760,10.337474289588696
770,11.149623880716646
780,11.306720413505564
790,10.023147254717403
800,11.072417278222618
810,9.877761724704186
820,11.848801644152847
830,9.74885876338663
840,11.228281120410843
850,9.514285936849927
860,9.215980466401838
870,11.01046657686016
880,10.713368723860954
890,10.166498922289858
900,12.093843493653731
910,10.91878409902442
920,10.68736253907301
930,10.727745585863088
940,10.629652746083686
950,10.635264969616674
960,11.538316013050201
970,11.237121674253723
980,10.015741083551257
990,9.461116406272424
1000,10.882724987533896
1010,10.860925520017135
1020,10.867929144370443
1030,11.603061956346439
1040,10.662035683945216
1050,10.312888639711879
1060,9.710508587377916
1070,10.900730073482361
1080,10.430715082828574
1090,11.523986655005482
1100,11.176254228059937
1110,9.609429495694469
1120,9.941178303240331
1130,10.296100639236926
1140,9.990228261547704
1150,10.761905924028898
1160,9.559980137409264
1170,9.92998876818533
1180,10.25527488513779
1190,9.451609005770399
1200,11.29787542284764
1210,10.806379690607944
1220,10.410985352568753
1230,10.122778842153293
1240,11.739501546906968
1250,10.551534219461663
1260,9.660237383382619
1270,9.619847471042588
1280,10.576281184851679
