episode,reward
100,9.358574468747674
200,10.005073457090145
300,9.829062282612725
400,9.453599614381014
500,10.560190029573564
600,10.457064624992926
700,10.40485873926731
800,10.362739219259256
900,8.930681244363479
1000,9.596859285358992
1100,9.789649728716206
1200,10.127178882951233
1300,10.103835340749896
1400,10.290908846391376
1500,11.276702806520898
1600,10.144109561301887
1700,10.551674420497566
1800,10.39918240468161
1900,10.728309832937523
2000,10.9450962816799
2100,10.948950442528766
2200,11.193328262794074
2300,9.760360523648984
2400,10.88764213563095
2500,9.556457197703375
2600,10.107998059570843
2700,10.858756453919128
2800,11.60979132682006
2900,9.590949659465368
3000,11.122988579261985
3100,10.974007636732797
3200,11.042547686131206
3300,11.116496639581877
3400,11.58998146550625
3500,11.045123057400316
3600,12.310374465686428
3700,12.53961519819027
3800,11.240921528137134
3900,10.837507995227034
4000,11.638759723177156
4100,12.376802824271257
4200,12.1282067097058
4300,12.3176837386494
4400,12.63624858045243
4500,11.649868011996125
4600,13.469566710747214
4700,12.560230637052893
4800,12.691018314464396
4900,12.142265293016672
5000,13.078596864393587
5100,11.80938391062029
5200,12.390789861546788
5300,12.74823114920334
5400,12.998908455515611
5500,13.72687154019358
5600,13.221778446149797
5700,13.210616066896915
5800,13.72687154019358
5900,13.72687154019358
6000,13.72687154019358
6100,13.72687154019358
6200,13.72687154019358
6300,13.72687154019358
6400,13.72687154019358
6500,13.72687154019358
6600,13.72687154019358
6700,13.72687154019358
6800,13.72687154019358
6900,13.72687154019358
7000,13.72687154019358
7100,13.72687154019358
7200,13.72687154019358
7300,13.72687154019358
7400,13.72687154019358
7500,13.72687154019358
7600,13.72687154019358
7700,13.72687154019358
7800,13.72687154019358
7900,13.72687154019358
